date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent
2022-08-29,Pipettes,Biotech,270.23,245.59,88,114.0,181,176,0,8,3,0,23780.24,10032.0,13748.240000000002,57.81
2022-02-06,PCR_System,Biotech,7685.59,7335.38,121,3040.0,144,89,0,2,1,6,929956.39,367840.0,562116.39,60.45
2022-01-23,Reagent_Kit,Academic,444.95,408.34,79,171.0,47,47,0,1,1,6,35151.049999999996,13509.0,21642.049999999996,61.57
2021-01-21,Reagent_Kit,Academic,511.04,556.03,65,171.0,73,121,0,1,1,3,33217.6,11115.0,22102.6,66.54
2021-12-20,PCR_System,Pharma,8969.43,9729.46,130,3040.0,95,132,0,12,4,0,1166025.9000000001,395200.0,770825.9000000001,66.11
2023-05-16,Centrifuge,Academic,11281.3,11853.95,61,4560.0,120,11,0,5,2,1,688159.2999999999,278160.0,409999.29999999993,59.58
2021-05-12,Microscope,Government,16619.59,16119.06,77,5700.0,197,179,0,5,2,2,1279708.43,438900.0,840808.4299999999,65.7
2021-01-23,Reagent_Kit,Pharma,454.23,495.37,127,171.0,95,174,1,1,1,5,57687.21,21717.0,35970.21,62.35
2022-03-29,Microscope,Academic,14616.31,14041.09,74,5700.0,190,140,0,3,1,1,1081606.94,421800.0,659806.94,61.0
2022-06-16,Pipettes,Government,310.66,314.55,64,114.0,195,100,0,6,2,3,19882.24,7296.0,12586.240000000002,63.3
2023-06-04,Reagent_Kit,Biotech,393.77,389.47,109,171.0,6,174,0,6,2,6,42920.93,18639.0,24281.93,56.57
2023-07-30,PCR_System,Pharma,7260.33,7451.71,136,3040.0,154,132,0,7,3,6,987404.88,413440.0,573964.88,58.13
2021-03-03,PCR_System,Academic,8950.94,9439.99,71,3040.0,46,175,1,3,1,2,635516.74,215840.0,419676.74,66.04
2023-11-19,Centrifuge,Government,12477.68,12357.62,79,4560.0,35,70,0,11,4,6,985736.72,360240.0,625496.72,63.45
2021-11-02,Pipettes,Pharma,292.07,276.46,167,114.0,40,24,0,11,4,1,48775.69,19038.0,29737.690000000002,60.97
2023-04-16,Pipettes,Pharma,310.54,280.89,124,114.0,104,82,0,4,2,6,38506.96,14136.0,24370.96,63.29
2023-06-20,Reagent_Kit,Academic,455.87,501.38,55,171.0,121,167,0,6,2,1,25072.85,9405.0,15667.849999999999,62.49
2021-05-29,PCR_System,Academic,7410.93,6760.52,77,3040.0,166,59,1,5,2,5,570641.61,234080.0,336561.61,58.98
2023-12-31,Pipettes,Biotech,309.51,338.61,135,114.0,194,130,0,12,4,6,41783.85,15390.0,26393.85,63.17
2022-01-02,Microscope,Pharma,13194.36,13662.87,166,5700.0,42,18,0,1,1,6,2190263.7600000002,946200.0,1244063.7600000002,56.8
2023-12-19,Microscope,Government,17044.72,15812.2,90,5700.0,32,113,0,12,4,1,1534024.8,513000.0,1021024.8,66.56
2022-05-19,PCR_System,Pharma,8389.22,7943.23,166,3040.0,15,178,0,5,2,3,1392610.5199999998,504640.0,887970.5199999998,63.76
2023-01-25,Reagent_Kit,Biotech,385.0,392.54,123,171.0,142,7,0,1,1,2,47355.0,21033.0,26322.0,55.58
2022-11-19,Pipettes,Government,255.86,246.48,142,114.0,132,43,0,11,4,5,36332.12,16188.0,20144.120000000003,55.44
2023-03-07,PCR_System,Government,8653.47,8249.4,86,3040.0,99,25,1,3,1,1,744198.4199999999,261440.0,482758.4199999999,64.87
2021-03-04,Reagent_Kit,Biotech,436.83,464.67,121,171.0,74,21,0,3,1,3,52856.43,20691.0,32165.43,60.85
2022-04-14,Reagent_Kit,Academic,517.42,495.88,48,180.0,152,104,1,4,2,3,24836.159999999996,8640.0,16196.159999999996,65.21
2023-09-22,PCR_System,Pharma,8285.34,7516.02,188,3040.0,93,13,1,9,3,4,1557643.92,571520.0,986123.9199999999,63.31
2021-03-31,Reagent_Kit,Pharma,383.46,365.48,221,171.0,106,33,1,3,1,2,84744.65999999999,37791.0,46953.65999999999,55.41
2022-09-21,PCR_System,Government,9076.35,9913.29,107,3040.0,6,175,0,9,3,2,971169.4500000001,325280.0,645889.4500000001,66.51
2022-01-21,Centrifuge,Government,12750.72,12646.2,97,4560.0,58,176,1,1,1,4,1236819.8399999999,442320.0,794499.8399999999,64.24
2022-11-25,Pipettes,Biotech,300.95,288.47,112,114.0,101,76,0,11,4,4,33706.4,12768.0,20938.4,62.12
2023-03-25,Reagent_Kit,Government,454.44,464.37,86,171.0,73,139,0,3,1,5,39081.84,14706.0,24375.839999999997,62.37
2023-07-26,Reagent_Kit,Pharma,390.0,392.97,121,171.0,156,163,0,7,3,2,47190.0,20691.0,26499.0,56.15
2021-05-28,Pipettes,Academic,301.83,316.6,70,114.0,178,136,0,5,2,4,21128.1,7980.0,13148.099999999999,62.23
2022-07-11,PCR_System,Government,7313.16,7736.59,75,3040.0,176,95,0,7,3,0,548487.0,228000.0,320487.0,58.43
2023-03-24,Pipettes,Pharma,255.81,234.98,182,114.0,80,17,1,3,1,4,46557.42,20748.0,25809.42,55.44
2022-06-14,PCR_System,Biotech,8953.11,9049.82,78,3040.0,78,162,0,6,2,1,698342.5800000001,237120.0,461222.5800000001,66.05
2023-07-09,Microscope,Pharma,16898.44,18351.26,104,5700.0,61,110,0,7,3,6,1757437.7599999998,592800.0,1164637.7599999998,66.27
2023-02-26,Microscope,Biotech,13779.67,13335.39,132,5700.0,165,12,0,2,1,6,1818916.44,752400.0,1066516.44,58.63
2023-12-28,PCR_System,Academic,7721.31,7131.77,75,3040.0,196,38,0,12,4,3,579098.25,228000.0,351098.25,60.63
2023-05-28,Pipettes,Biotech,261.58,274.19,181,114.0,20,40,0,5,2,6,47345.979999999996,20634.0,26711.979999999996,56.42
2021-12-02,Centrifuge,Academic,13025.42,12239.3,53,4560.0,176,64,1,12,4,3,690347.26,241680.0,448667.26,64.99
2021-09-12,Microscope,Government,14234.7,13147.28,140,5700.0,139,63,0,9,3,6,1992858.0,798000.0,1194858.0,59.96
2022-03-31,Centrifuge,Government,10483.08,11176.04,122,4560.0,7,26,0,3,1,3,1278935.76,556320.0,722615.76,56.5
2023-02-10,Microscope,Academic,16423.83,15729.35,79,5700.0,167,114,0,2,1,4,1297482.57,450300.0,847182.5700000001,65.29
2021-10-02,Centrifuge,Pharma,12277.59,11449.62,164,4560.0,14,20,0,10,4,5,2013524.76,747840.0,1265684.76,62.86
2021-04-23,PCR_System,Pharma,7040.24,6877.55,204,3040.0,50,165,0,4,2,4,1436208.96,620160.0,816048.96,56.82
2021-08-10,Pipettes,Pharma,317.63,332.51,76,114.0,16,127,0,8,3,1,24139.88,8664.0,15475.880000000001,64.11
2022-07-12,Microscope,Biotech,14845.82,14735.97,100,5700.0,156,168,0,7,3,1,1484582.0,570000.0,914582.0,61.61
2022-08-13,PCR_System,Pharma,7856.2,7927.7,119,3040.0,61,16,0,8,3,5,934887.7999999999,361760.0,573127.7999999999,61.3
2023-11-10,Reagent_Kit,Government,385.23,420.47,140,171.0,108,63,0,11,4,4,53932.200000000004,23940.0,29992.200000000004,55.61
2023-02-25,Microscope,Biotech,15524.46,14828.5,114,5700.0,128,112,0,2,1,5,1769788.44,649800.0,1119988.44,63.28
2021-10-18,Microscope,Academic,17009.28,15796.08,67,5700.0,110,88,0,10,4,0,1139621.76,381900.0,757721.76,66.49
2023-10-04,Pipettes,Academic,277.59,252.14,104,114.0,22,89,0,10,4,2,28869.359999999997,11856.0,17013.359999999997,58.93
2021-11-05,Microscope,Academic,15005.19,16394.0,56,5700.0,123,141,0,11,4,4,840290.64,319200.0,521090.64,62.01
2022-01-13,Pipettes,Pharma,307.56,317.62,136,114.0,125,168,0,1,1,3,41828.16,15504.0,26324.160000000003,62.93
2021-11-18,Reagent_Kit,Biotech,421.01,460.02,115,171.0,176,28,0,11,4,3,48416.15,19665.0,28751.15,59.38
2021-07-06,PCR_System,Pharma,8569.89,9054.65,83,3040.0,58,87,0,7,3,1,711300.87,252320.0,458980.87,64.53
2022-12-26,PCR_System,Government,8737.02,8387.86,87,3040.0,126,49,1,12,4,0,760120.74,264480.0,495640.74,65.21
2022-02-07,Pipettes,Biotech,319.43,333.9,88,114.0,111,63,1,2,1,0,28109.84,10032.0,18077.84,64.31
2021-05-23,Centrifuge,Biotech,12764.26,12540.14,134,4560.0,8,6,0,5,2,6,1710410.84,611040.0,1099370.84,64.28
2022-01-31,Pipettes,Biotech,322.92,333.85,118,114.0,123,169,0,1,1,0,38104.560000000005,13452.0,24652.560000000005,64.7
2023-10-30,Pipettes,Academic,304.2,333.97,88,114.0,156,86,0,10,4,0,26769.6,10032.0,16737.6,62.52
2023-12-18,Microscope,Biotech,14691.9,14652.88,101,5700.0,66,166,0,12,4,0,1483881.9,575700.0,908181.8999999999,61.2
2021-03-13,Reagent_Kit,Pharma,471.42,502.19,153,171.0,39,55,0,3,1,5,72127.26000000001,26163.0,45964.26000000001,63.73
2021-07-29,Reagent_Kit,Biotech,403.98,431.76,80,171.0,192,150,0,7,3,3,32318.4,13680.0,18638.4,57.67
2023-08-18,PCR_System,Pharma,7684.81,8013.64,129,3040.0,8,56,0,8,3,4,991340.4900000001,392160.0,599180.4900000001,60.44
2021-01-18,Centrifuge,Pharma,13466.46,14267.12,148,4560.0,25,83,0,1,1,0,1993036.0799999998,674880.0,1318156.0799999998,66.14
2022-02-05,Reagent_Kit,Biotech,490.13,499.65,111,171.0,6,16,0,2,1,5,54404.43,18981.0,35423.43,65.11
2021-01-06,Pipettes,Pharma,274.65,259.63,170,114.0,53,21,0,1,1,2,46690.49999999999,19380.0,27310.499999999993,58.49
2021-09-15,PCR_System,Pharma,7672.01,7215.51,212,3040.0,139,141,0,9,3,2,1626466.12,644480.0,981986.1200000001,60.38
2022-11-01,Pipettes,Academic,279.64,262.1,65,114.0,176,72,0,11,4,1,18176.6,7410.0,10766.599999999999,59.23
2022-08-24,Microscope,Pharma,13543.42,12872.08,100,5700.0,155,171,0,8,3,2,1354342.0,570000.0,784342.0,57.91
2023-12-30,Microscope,Biotech,15079.45,14855.32,113,5700.0,144,166,0,12,4,5,1703977.85,644100.0,1059877.85,62.2
2021-07-22,Reagent_Kit,Academic,475.95,475.99,48,180.0,187,42,0,7,3,3,22845.6,8640.0,14205.599999999999,62.18
2022-08-29,Pipettes,Government,269.29,270.55,93,114.0,112,89,0,8,3,0,25043.97,10602.0,14441.970000000001,57.67
2023-09-21,PCR_System,Government,8838.36,9639.36,127,3040.0,91,104,1,9,3,3,1122471.72,386080.0,736391.72,65.6
2023-08-31,Centrifuge,Pharma,12982.31,12934.33,112,4560.0,92,63,0,8,3,3,1454018.72,510720.0,943298.72,64.88
2022-03-03,PCR_System,Pharma,7744.06,8442.22,172,3040.0,146,83,0,3,1,3,1331978.32,522880.0,809098.3200000001,60.74
2022-05-01,PCR_System,Biotech,8181.35,8459.6,101,3040.0,33,19,0,5,2,6,826316.3500000001,307040.0,519276.3500000001,62.84
2021-05-26,PCR_System,Government,6989.39,7310.66,117,3040.0,110,38,0,5,2,2,817758.63,355680.0,462078.63,56.51
2021-07-30,Microscope,Biotech,13934.74,14215.87,77,5700.0,54,12,0,7,3,4,1072974.98,438900.0,634074.98,59.1
2021-09-09,PCR_System,Government,8441.11,8092.16,101,3040.0,21,28,0,9,3,3,852552.1100000001,307040.0,545512.1100000001,63.99
2023-12-28,Microscope,Pharma,15066.89,15454.55,134,5700.0,131,39,0,12,4,3,2018963.26,763800.0,1255163.26,62.17
2022-12-13,Microscope,Pharma,16242.43,14719.81,157,5700.0,44,170,0,12,4,1,2550061.5100000002,894900.0,1655161.5100000002,64.91
2021-10-05,Centrifuge,Government,10815.19,11189.23,133,4560.0,182,117,0,10,4,1,1438420.27,606480.0,831940.27,57.84
2022-12-27,Centrifuge,Biotech,12541.62,13026.93,106,4560.0,28,42,0,12,4,1,1329411.72,483360.0,846051.72,63.64
2022-10-05,Pipettes,Academic,276.58,258.42,125,114.0,44,169,0,10,4,2,34572.5,14250.0,20322.5,58.78
2022-01-15,Reagent_Kit,Biotech,428.86,451.3,111,171.0,105,52,0,1,1,5,47603.46,18981.0,28622.46,60.13
2023-09-20,Centrifuge,Academic,12770.14,11561.06,75,4560.0,164,11,0,9,3,2,957760.5,342000.0,615760.5,64.29
2023-07-10,Microscope,Pharma,16659.05,17424.25,81,5700.0,144,68,0,7,3,0,1349383.05,461700.0,887683.05,65.78
2021-04-13,PCR_System,Biotech,7175.08,7491.68,149,3040.0,157,36,0,4,2,1,1069086.92,452960.0,616126.9199999999,57.63
2022-05-04,PCR_System,Biotech,8387.75,8375.22,108,3040.0,145,29,0,5,2,2,905877.0,328320.0,577557.0,63.76
2021-09-17,Microscope,Pharma,12865.79,13436.18,192,5700.0,3,162,0,9,3,4,2470231.68,1094400.0,1375831.6800000002,55.7
2023-01-25,Pipettes,Pharma,278.18,277.38,146,114.0,71,71,0,1,1,2,40614.28,16644.0,23970.28,59.02
2023-11-18,PCR_System,Pharma,7048.07,7153.54,182,3040.0,90,7,0,11,4,5,1282748.74,553280.0,729468.74,56.87
2022-03-11,Microscope,Government,14553.66,14558.98,90,5700.0,67,135,0,3,1,4,1309829.4,513000.0,796829.3999999999,60.83
2023-10-19,Reagent_Kit,Pharma,414.65,378.73,182,171.0,70,43,0,10,4,3,75466.3,31122.0,44344.3,58.76
2023-12-26,Microscope,Biotech,13343.57,13544.98,120,5700.0,28,30,0,12,4,1,1601228.4,684000.0,917228.3999999999,57.28
2023-11-15,Reagent_Kit,Pharma,451.16,428.78,173,171.0,86,134,0,11,4,2,78050.68000000001,29583.0,48467.68000000001,62.1
2022-07-13,Centrifuge,Biotech,13194.3,12625.78,68,4560.0,75,89,1,7,3,2,897212.3999999999,310080.0,587132.3999999999,65.44
2022-02-01,Centrifuge,Pharma,13795.39,14639.75,126,4560.0,142,164,1,2,1,1,1738219.14,574560.0,1163659.14,66.95
2021-07-28,PCR_System,Biotech,8520.77,8365.35,88,3040.0,71,115,0,7,3,2,749827.76,267520.0,482307.76,64.32
2021-09-11,Microscope,Government,13215.52,13403.4,118,5700.0,33,56,1,9,3,5,1559431.36,672600.0,886831.3600000001,56.87
2022-10-08,Reagent_Kit,Pharma,464.88,490.63,189,171.0,94,2,0,10,4,5,87862.31999999999,32319.0,55543.31999999999,63.22
2022-11-09,Pipettes,Academic,270.85,283.64,74,114.0,187,87,0,11,4,2,20042.9,8436.0,11606.900000000001,57.91
2022-08-27,Centrifuge,Academic,12398.22,13228.27,47,4800.0,81,54,0,8,3,5,582716.34,225600.0,357116.33999999997,61.28
2022-10-18,Centrifuge,Biotech,13689.0,12408.51,131,4560.0,141,133,0,10,4,1,1793259.0,597360.0,1195899.0,66.69
2022-02-24,Reagent_Kit,Biotech,390.65,364.03,139,171.0,191,170,0,2,1,3,54300.35,23769.0,30531.35,56.23
2023-08-16,PCR_System,Academic,7382.61,7493.72,47,3200.0,70,119,0,8,3,2,346982.67,150400.0,196582.66999999998,56.65
2023-02-20,Pipettes,Government,285.13,267.75,116,114.0,130,104,0,2,1,0,33075.08,13224.0,19851.08,60.02
2023-04-05,PCR_System,Biotech,8450.0,7700.78,94,3040.0,22,41,0,4,2,2,794300.0,285760.0,508540.0,64.02
2022-11-07,Pipettes,Government,330.32,335.83,73,114.0,63,107,0,11,4,0,24113.36,8322.0,15791.36,65.49
2021-02-13,Microscope,Pharma,15863.57,16593.18,172,5700.0,197,96,0,2,1,5,2728534.04,980400.0,1748134.04,64.07
2021-01-09,Pipettes,Academic,270.27,261.31,81,114.0,151,153,0,1,1,5,21891.87,9234.0,12657.869999999999,57.82
2021-09-25,Pipettes,Government,334.33,363.05,117,114.0,141,152,0,9,3,5,39116.61,13338.0,25778.61,65.9
2023-12-19,Reagent_Kit,Government,433.56,393.85,116,171.0,100,109,0,12,4,1,50292.96,19836.0,30456.96,60.56
2023-04-19,Reagent_Kit,Academic,415.94,449.49,66,171.0,76,171,0,4,2,2,27452.04,11286.0,16166.04,58.89
2021-12-05,PCR_System,Pharma,7599.31,7791.61,136,3040.0,196,131,0,12,4,6,1033506.16,413440.0,620066.16,60.0
2021-08-05,PCR_System,Academic,7654.25,7855.36,60,3040.0,47,45,1,8,3,3,459255.0,182400.0,276855.0,60.28
2022-01-15,Pipettes,Biotech,325.19,351.37,95,114.0,49,167,0,1,1,5,30893.05,10830.0,20063.05,64.94
2023-06-09,PCR_System,Government,7826.36,7899.36,67,3040.0,171,62,0,6,2,4,524366.12,203680.0,320686.12,61.16
2023-12-10,Reagent_Kit,Biotech,471.62,443.06,123,171.0,15,16,0,12,4,6,58009.26,21033.0,36976.26,63.74
2023-07-08,Microscope,Biotech,14317.71,15594.18,78,5700.0,175,71,1,7,3,5,1116781.38,444600.0,672181.3799999999,60.19
2021-11-20,Reagent_Kit,Pharma,434.65,474.77,153,171.0,111,115,1,11,4,5,66501.45,26163.0,40338.45,60.66
2022-12-13,Pipettes,Government,290.43,300.95,105,114.0,55,34,0,12,4,1,30495.15,11970.0,18525.15,60.75
2023-10-04,Centrifuge,Biotech,12168.18,11412.18,156,4560.0,100,66,0,10,4,2,1898236.08,711360.0,1186876.08,62.53
2021-01-31,Centrifuge,Pharma,10686.17,10787.71,143,4560.0,126,103,1,1,1,6,1528122.31,652080.0,876042.31,57.33
2021-01-23,Centrifuge,Biotech,11717.39,11214.24,136,4560.0,166,72,0,1,1,5,1593565.04,620160.0,973405.04,61.08
2023-07-27,PCR_System,Pharma,7570.21,7257.05,122,3040.0,40,169,0,7,3,3,923565.62,370880.0,552685.62,59.84
2021-01-28,PCR_System,Pharma,7525.19,8041.88,151,3040.0,13,153,0,1,1,3,1136303.69,459040.0,677263.69,59.6
2023-03-03,Pipettes,Biotech,316.2,333.31,104,114.0,172,33,0,3,1,4,32884.799999999996,11856.0,21028.799999999996,63.95
2023-02-23,Centrifuge,Pharma,13098.84,13122.81,127,4560.0,60,35,0,2,1,3,1663552.68,579120.0,1084432.68,65.19
2022-04-08,Reagent_Kit,Pharma,470.14,480.64,151,171.0,67,78,0,4,2,4,70991.14,25821.0,45170.14,63.63
2021-06-09,Microscope,Biotech,16556.04,14979.52,87,5700.0,136,43,0,6,2,2,1440375.48,495900.0,944475.48,65.57
2022-08-11,Centrifuge,Academic,11286.3,11905.61,51,4560.0,143,58,0,8,3,3,575601.2999999999,232560.0,343041.29999999993,59.6
2023-03-10,Reagent_Kit,Academic,507.54,556.56,55,171.0,27,115,0,3,1,4,27914.7,9405.0,18509.7,66.31
2021-05-09,Microscope,Biotech,14850.95,14567.95,115,5700.0,65,176,1,5,2,6,1707859.25,655500.0,1052359.25,61.62
2021-11-16,Microscope,Government,16728.93,15983.9,106,5700.0,4,22,0,11,4,1,1773266.58,604200.0,1169066.58,65.93
2021-05-20,PCR_System,Government,7489.11,8212.16,116,3040.0,151,68,0,5,2,3,868736.76,352640.0,516096.76,59.41
2023-01-05,Centrifuge,Pharma,11980.9,12622.41,163,4560.0,43,169,1,1,1,3,1952886.7,743280.0,1209606.7,61.94
2022-05-21,PCR_System,Academic,8497.95,9061.35,57,3040.0,86,62,0,5,2,5,484383.15,173280.0,311103.15,64.23
2023-08-19,Pipettes,Biotech,328.94,337.49,79,114.0,195,56,1,8,3,5,25986.26,9006.0,16980.26,65.34
2021-07-01,Reagent_Kit,Pharma,515.78,562.22,88,171.0,10,97,0,7,3,3,45388.64,15048.0,30340.64,66.85
2022-09-02,Centrifuge,Pharma,10273.78,9305.93,236,4560.0,61,64,0,9,3,4,2424612.08,1076160.0,1348452.08,55.62
2022-09-25,Microscope,Pharma,15634.46,15094.52,178,5700.0,144,43,0,9,3,6,2782933.88,1014600.0,1768333.88,63.54
2022-11-26,Centrifuge,Pharma,11408.46,11149.95,134,4560.0,72,171,0,11,4,5,1528733.64,611040.0,917693.6399999999,60.03
2023-09-16,Reagent_Kit,Government,455.11,484.45,139,171.0,185,127,0,9,3,5,63260.29,23769.0,39491.29,62.43
2023-03-21,Centrifuge,Government,13735.37,12830.26,95,4560.0,193,58,0,3,1,1,1304860.1500000001,433200.0,871660.1500000001,66.8
2023-03-20,Pipettes,Biotech,302.56,311.86,130,114.0,90,179,1,3,1,0,39332.8,14820.0,24512.800000000003,62.32
2023-09-08,Reagent_Kit,Government,427.42,441.26,153,171.0,132,171,0,9,3,4,65395.26,26163.0,39232.26,59.99
2023-10-17,Reagent_Kit,Biotech,511.09,511.82,126,171.0,127,62,0,10,4,1,64397.34,21546.0,42851.34,66.54
2021-03-20,Pipettes,Biotech,289.34,302.97,111,114.0,155,55,0,3,1,5,32116.739999999998,12654.0,19462.739999999998,60.6
2022-03-11,Reagent_Kit,Academic,403.92,374.7,86,171.0,102,28,0,3,1,4,34737.12,14706.0,20031.120000000003,57.66
2023-08-13,Centrifuge,Pharma,13255.41,13045.9,85,4560.0,70,9,0,8,3,6,1126709.85,387600.0,739109.8500000001,65.6
2021-05-06,Pipettes,Biotech,256.81,232.65,137,114.0,84,40,0,5,2,3,35182.97,15618.0,19564.97,55.61
2021-12-28,Microscope,Biotech,15519.42,16439.61,111,5700.0,75,175,0,12,4,1,1722655.62,632700.0,1089955.62,63.27
2023-04-11,PCR_System,Pharma,7934.36,8447.2,126,3040.0,104,168,0,4,2,1,999729.36,383040.0,616689.36,61.69
2023-01-06,PCR_System,Biotech,7286.49,6628.54,112,3040.0,182,98,0,1,1,4,816086.88,340480.0,475606.88,58.28
2021-10-11,PCR_System,Pharma,8319.04,7548.87,215,3040.0,92,129,0,10,4,0,1788593.6,653600.0,1134993.6,63.46
2021-08-10,Centrifuge,Government,10738.57,11354.67,70,4560.0,192,96,0,8,3,1,751699.9,319200.0,432499.9,57.54
2021-05-22,Pipettes,Government,259.83,238.19,139,114.0,53,89,0,5,2,5,36116.369999999995,15846.0,20270.369999999995,56.13
2021-09-04,Pipettes,Biotech,328.34,307.01,156,114.0,155,159,0,9,3,5,51221.03999999999,17784.0,33437.03999999999,65.28
2021-06-03,Centrifuge,Government,12931.51,13694.57,58,4560.0,168,61,0,6,2,3,750027.58,264480.0,485547.57999999996,64.74
2022-04-11,Microscope,Pharma,15156.52,14550.64,165,5700.0,169,47,1,4,2,0,2500825.8000000003,940500.0,1560325.8000000003,62.39
2021-05-14,Pipettes,Government,312.21,312.59,105,114.0,59,144,0,5,2,4,32782.049999999996,11970.0,20812.049999999996,63.49
2021-07-01,Microscope,Government,15031.35,16187.87,57,5700.0,56,120,0,7,3,3,856786.9500000001,324900.0,531886.9500000001,62.08
2023-04-09,Microscope,Biotech,16282.81,15077.23,109,5700.0,120,111,0,4,2,6,1774826.29,621300.0,1153526.29,64.99
2021-08-30,PCR_System,Academic,7519.27,7825.54,46,3200.0,3,63,1,8,3,0,345886.42000000004,147200.0,198686.42000000004,57.44
2023-02-18,Pipettes,Government,270.2,296.28,120,114.0,27,15,1,2,1,5,32424.0,13680.0,18744.0,57.81
2021-07-09,Pipettes,Government,320.46,317.07,68,114.0,21,79,0,7,3,4,21791.28,7752.0,14039.279999999999,64.43
2022-11-15,Centrifuge,Academic,12174.14,13085.12,64,4560.0,40,148,0,11,4,1,779144.96,291840.0,487304.95999999996,62.54
2021-03-07,Reagent_Kit,Pharma,407.25,374.09,158,171.0,25,98,0,3,1,6,64345.5,27018.0,37327.5,58.01
2023-06-06,Reagent_Kit,Pharma,399.14,360.13,134,171.0,187,136,1,6,2,1,53484.759999999995,22914.0,30570.759999999995,57.16
2022-12-21,Microscope,Pharma,12799.66,13195.59,177,5700.0,91,2,0,12,4,2,2265539.82,1008900.0,1256639.8199999998,55.47
2022-09-19,Centrifuge,Academic,10695.35,10694.25,115,4560.0,96,58,1,9,3,0,1229965.25,524400.0,705565.25,57.36
2022-10-03,Centrifuge,Pharma,10253.63,11115.33,208,4560.0,37,0,0,10,4,0,2132755.04,948480.0,1184275.04,55.53
2022-07-10,Reagent_Kit,Government,484.83,485.74,57,171.0,56,103,0,7,3,6,27635.309999999998,9747.0,17888.309999999998,64.73
2022-01-06,PCR_System,Biotech,7563.86,7717.66,137,3040.0,4,38,0,1,1,3,1036248.82,416480.0,619768.82,59.81
2023-02-05,Pipettes,Academic,316.77,300.73,61,114.0,112,55,1,2,1,6,19322.969999999998,6954.0,12368.969999999998,64.01
2023-07-27,Reagent_Kit,Pharma,403.18,403.03,115,171.0,180,45,0,7,3,3,46365.700000000004,19665.0,26700.700000000004,57.59
2022-06-25,Centrifuge,Government,12445.98,12473.23,54,4560.0,12,144,0,6,2,5,672082.9199999999,246240.0,425842.9199999999,63.36
2021-08-06,Pipettes,Biotech,289.83,304.48,99,114.0,19,89,0,8,3,4,28693.17,11286.0,17407.17,60.67
2023-02-02,Centrifuge,Biotech,13728.03,12497.75,111,4560.0,60,57,0,2,1,3,1523811.33,506160.0,1017651.3300000001,66.78
2022-08-14,Microscope,Government,16414.72,15144.74,65,5700.0,19,101,0,8,3,6,1066956.8,370500.0,696456.8,65.28
2021-07-30,Pipettes,Academic,266.82,275.01,68,114.0,164,61,0,7,3,4,18143.76,7752.0,10391.759999999998,57.27
2023-06-15,Centrifuge,Biotech,13282.35,13818.22,78,4560.0,59,76,0,6,2,3,1036023.3,355680.0,680343.3,65.67
2022-09-29,PCR_System,Pharma,8675.07,8705.13,165,3040.0,58,154,0,9,3,3,1431386.55,501600.0,929786.55,64.96
2021-09-01,Reagent_Kit,Biotech,426.76,458.93,193,171.0,185,38,1,9,3,2,82364.68,33003.0,49361.67999999999,59.93
2021-10-02,Pipettes,Academic,313.68,302.12,87,114.0,148,174,0,10,4,5,27290.16,9918.0,17372.16,63.66
2023-05-19,Microscope,Pharma,16961.18,17741.05,132,5700.0,167,35,0,5,2,4,2238875.7600000002,752400.0,1486475.7600000002,66.39
2021-08-31,Microscope,Pharma,15027.11,16399.26,89,5700.0,34,128,0,8,3,1,1337412.79,507300.0,830112.79,62.07
2023-11-27,Pipettes,Academic,287.71,291.01,88,114.0,133,148,1,11,4,0,25318.48,10032.0,15286.48,60.38
2021-11-01,PCR_System,Biotech,8878.35,9150.23,118,3040.0,121,104,0,11,4,0,1047645.3,358720.0,688925.3,65.76
2021-01-11,Centrifuge,Academic,11966.39,11049.48,76,4560.0,8,27,0,1,1,0,909445.6399999999,346560.0,562885.6399999999,61.89
2022-10-23,Microscope,Pharma,15913.77,16116.48,217,5700.0,98,6,0,10,4,6,3453288.0900000003,1236900.0,2216388.0900000003,64.18
